id,Nom,Adresse1,Adresse2,Adresse3,Code Postal,Commune,Code inse,Téléphone,Téléphone international,Mél,Site Web (URL),Fax,Fax international,Descriptif court (Standard),Classement HOT,Chaines,Longitude,Latitude,Altitude,Géolocalisation validée,,,,,,,,,,,,,,,
4740395,MERCURE NICE MARCHE AUX FLEURS,91 Quai des Etats-Unis,Promenade des Anglais,,6000,Nice,6088,04 93 85 74 19,+334 93 85 74 19,h0962@accor.com,http://www.mercure.com/fr/hotel-0962-mercure-nice-marche-aux-fleurs/index.shtml, , ,"Situé au coeur du centre-ville de Nice, face à la mer, et offrant le beau spectacle de la Baie des Anges, le Vieux Nice, le Marché aux Fleurs, l'Opéra et la Place Masséna. Bar.",4 étoiles,,7.272124,43.695273,,1,,,,,,,,,,,,,,,
4740397,NICE GARDEN HOTEL,11 Rue du Congrès,,,6000,Nice,6088,04 93 87 35 62,+334 93 87 35 62,marion@nicegardenhotel.com,http://www.nicegardenhotel.com, , ,"Nice Garden Hotel est situé en plein centre de Nice, à quelques dizaines de mètres des plages. Hôtel de charme, entièrement rénové vous propose de vous accueillir pour vos séjours dans la capitale azuréenne.",3 étoiles,,7.262768,43.69782,,1,,,,,,,,,,,,,,,
4740407,VENDOME,26 Rue Pastorelli,,,6000,Nice,6088,04 93 62 00 77,+334 93 62 00 77,contact@vendome-hotel-nice.com,http://www.hotel-vendome-nice.com, , ,"Ancien hôtel particulier du XIXe siècle, alliant charme d'antan, confort et équipements des plus modernes.
Situé en plein centre de Nice, à quelques pas des plages, de la vieille ville et son célèbre Marché aux Fleurs.",3 étoiles,,7.271287,43.70089,,1,,,,,,,,,,,,,,,
4740420,LOCARNO,4 Av. des Baumettes,,,6000,Nice,6088,04 93 96 28 00,+334 93 96 28 00,hotel.locarno@wanadoo.fr,http://www.hotel-locarno.com, , ,"Situé dans un quertier résidentiel des Baumettes,à seulement 80 mètres des plages de la Promenade des Anglais et à 200 mètres des rues piétonnes du centre ville de Nice.",3 étoiles,,7.25193,43.694616,,1,,,,,,,,,,,,,,,
4740429,Hôtel Mercure Nice Centre Notre Dame,28 avenue Notre Dame,,,6000,Nice,6088,04 93 13 36 36,+334 93 13 36 36,h1291@accor.com,http://www.mercure.com/fr/hotel-1291-mercure-nice-centre-notre-dame/index.shtml,04 93 62 61 69,+334 93 62 61 69,"Situé au centre ville de Nice, à proximité du tram et de la gare, à 10 mn à pied du bord de mer, l'hôtel est idéal pour vos voyages d'affaires ou évasion en famille. Piscine et fitness sur le toit en contemplant la vue sur Nice.",4 étoiles,,7.266684,43.70364,,1,,,,,,,,,,,,,,,
4740431,CIGALES (les),16 Rue Dalpozzo,,,6000,Nice,6088,04 97 03 10 70,+334 97 03 10 70,infos@hotel-lescigales.com,http://www.hotel-lescigales.com, , ,,3 étoiles,,7.261703,43.697523,,1,,,,,,,,,,,,,,,
4740511,DARCY,28 Rue d'Angleterre,,,6000,Nice,6088,04 93 88 67 06,+334 93 88 67 06,hoteldarcy@hotmail.com, , , ,"L'Hôtel DARCY Backpackers vous accueille à Nice, au 28 rue d'Angleterre, en plein centre ville, à deux pas des principaux centres commerciaux, proche de la gare SNCF, et à seulement 10 minutes de la mer.",1 étoile,,7.264779,43.704819,,1,,,,,,,,,,,,,,,
4740553,MIDI (du),16 Rue Alsace Lorraine,,,6000,Nice,6088,04 93 55 77 26,+334 93 55 77 26,info@hoteldumidi-nice.com,http://www.hoteldumidi-nice.com, , ,,3 étoiles,,7.263165,43.703869,,1,,,,,,,,,,,,,,,
4740555,HOTEL DES DAMES,10 Rue Barbéris,,,6000,Nice,6088,04 93 89 08 44,+334 93 89 08 44,hoteldesdames@gmail.com,http://hotel-des-dames-nice.bedspro.com/fr/,04 92 04 80 36,+334 92 04 80 36,"L'Hôtel Commodore, charmant petit hôtel particulier du 19ème siècle, vous propose 23 chambres tout confort (Douche, WC, Tv, Wifi) et un patio fleuri et ombragé pour prendre vos petits déjeuners au calme et vous détendre dans la journée.",1 étoile,,7.28345,43.705091,,1,,,,,,,,,,,,,,,
4740562,BUSBY,36/38 Rue du Maréchal Joffre,,,6000,Nice,6088,04 93 88 19 41,+334 93 88 19 41,info@busby-hotel.com,http://www.busby-hotel.com, , ,"Dans un authentique cadre de la Belle Epoque accompagné d'un réel esprit familial et convivial, ayez le séjour le plus agréable 
sur les rives de la Baie des Anges.",3 étoiles,,7.261603,43.69794,,1,,,,,,,,,,,,,,,
4740572,OZZ BY HAPPY CULTURE,18 Rue Paganini,,,6000,Nice,6088,04 93 88 48 83,+334 93 88 48 83,contact@hotel-ozz.com,http://www.hotel-ozz.com, , ,L'hôtel OZZ est situé en plein coeur du centre ville de Nice à seulement 800 m des plages et de la vieille ville (25 mn à pied).Accès facile depuis l'aéroport par navette n° 99 jusqu'à la gare centrale SNCF (100 m).,Sans étoile,,7.249104,43.699664,,1,,,,,,,,,,,,,,,
4740574,Hôtel de Berne,1 avenue Thiers,,,6000,Nice,6088,04 93 88 25 08,+334 93 88 25 08,hoteldeberne.06@outlook.com,http://www.hotel-de-berne.fr, , ,"L'hôtel est situé en centre ville, à proximité de la mer, près des jardins et des grands magasins. Nous vous accueillons dans une de nos 53 chambres climatisées et insonorisées, équipées de douches, toilettes, téléphone direct et télévision par satellite.",2 étoiles,,7.260857,43.703613,,1,,,,,,,,,,,,,,,
4740578,UNIVERS,2 Rue de la Liberté,,,6000,Nice,6088,04 97 03 06 06,+334 97 03 06 06,hoteluniversnice06@gmail.com,http://www.hotelunivers-nice.com, , ,,3 étoiles,,7.268766,43.698702,,1,,,,,,,,,,,,,,,
4740590,Hôtel Kyriad Nice Centre Port,6 rue Emmanuel Philibert,Place du Pin,,6000,Nice,6088,04 93 55 80 00,+334 93 55 80 00,contact@sonicehotels.com,http://www.kyriad-nice-port.fr/, , ,"A 500 m du Port et des plages, à proximité de la vieille ville, du Palais des Expositions et du Centre des Congrès ""Acropolis"".",3 étoiles,,7.25396,43.712844,,1,,,,,,,,,,,,,,,
4740592,Hôtel Paganini,20 Rue Alsace Lorraine,,,6000,Nice,6088,04 93 88 45 02,+334 93 88 45 02,info@paganini-nice.com,http://www.paganini-nice.com/, , ,"L’hôtel Paganini, avec son emplacement idéal et ses 32 chambres confortables, vous accueille dans un cadre chaleureux et une ambiance familiale.",3 étoiles,,7.262972,43.703851,,1,,,,,,,,,,,,,,,
4740598,Hôtel Mercure Nice Centre Grimaldi,6 rue Grimaldi,,,6000,Nice,6088,04 93 87 70 07,+334 93 87 70 07,h2186@accor.com,http://www.mercure.com/fr/hotel-2186-mercure-nice-centre-grimaldi/index.shtml, , ,"Le Mercure Nice Centre Grimaldi est idéalement situé au coeur de la ville et de sa zone piétonne, à 300 m de la Promenade des Anglais et des plages.",4 étoiles,,7.265537,43.69832,,1,,,,,,,,,,,,,,,
4740628,GOUNOD,3 Rue Gounod,,,6000,Nice,6088,04 93 16 42 00,+334 93 16 42 00,info@gounod-nice.com,http://www.gounod-nice.com, , ,"Situé au centre de la ville, à deux pas de la mer, de la zone piétonne, et du Casino Ruhl. Les chambres sont entièrement climatisées avec sèche cheveux, téléphone direct, mini bar, télévision par satellite, wifi gratuit, serrures electroniques",3 étoiles,,7.260062,43.69909,,1,,,,,,,,,,,,,,,
4740630,Hôtel La Pérouse,11 Quai Rauba Capeu,,,6000,Nice,6088,04 93 62 34 63,+334 93 62 34 63,lp@hotel-la-perouse.com,https://www.hotel-la-perouse.com/, , ,"Situation unique à Nice au coeur de la Colline du Château dominant la Baie des Anges. Véritable oasis sur la Promenade des Anglais, hôtel de charme de 56 chambres et suites entièrement rénovées. Restaurant Le Patio, piscine, sauna, jacuzzi, fitness.",4 étoiles,,7.279874,43.693442,,1,,,,,,,,,,,,,,,
4740684,FELIX BEACH,41 Rue Masséna,,,6000,Nice,6088,04 93 88 67 73,+334 93 88 67 73,info@hotel-felix.com,http://www.hotel-felix.com,04 93 16 15 78,+334 93 16 15 78,,Sans étoile,,7.265303,43.696845,,1,,,,,,,,,,,,,,,
4740688,Hôtel Esprit d'Azur,4 rue Barbéris,,,6000,Nice,6088,04 93 89 27 18,+334 93 89 27 18,contact@hotelespritdazur.com,http://www.hotelespritdazur.com,04 93 89 09 97,+334 93 89 09 97,"Situé à 30 m du Palais des Congrès Acropolis, au cœur de la ville, à quelques pas des lieux les plus typiques de Nice comme la vieille ville et ses rues pittoresques, le Port de Nice ou la fameuse Promenade des Anglais.",3 étoiles,,7.282777,43.7053,,1,,,,,,,,,,,,,,,
4740698,WILSON,39 Rue de l'Hôtel des Postes,,,6000,Nice,6088,04 93 85 47 79,+334 93 85 47 79,39hotelwilson@gmail.com,http://www.hotel-wilson-nice.com, , ,,Sans étoile,,7.271324,43.699443,,1,,,,,,,,,,,,,,,
4740700,HOTEL IBIS BUDGET NICE PALAIS NIKAIA,8 avenue Pierre Isnard,,,6000,Nice,6088,08 92 68 32 48,+338 92 68 32 48,h3076@accor.com,http://www.accorhotels.com/fr/hotel-3076-ibis-budget-nice-palais-nikaia/index.shtml, , ,,2 étoiles,,7.201336,43.681543,,1,,,,,,,,,,,,,,,
4740735,ACANTHE,2 Rue Chauvain,,,6000,Nice,6088,04 93 62 22 44,+334 93 62 22 44,hotel.acanthe.nice@wanadoo.fr,http://www.hotel-acanthe.com, , ,"Idéalement situé au coeur de la ville, face aux jets d'eau des jardins Albert 1er, l'Hôtel Acanthe vous réserve un accueil personnalisé et chaleureux afin de profiter au mieux des charmes de Nice.",2 étoiles,,7.271515,43.698216,,1,,,,,,,,,,,,,,,
4740749,Servotel Saint Vincent,30 avenue Auguste Vérola,Saint-Isidore,,6000,Nice,6088,04 93 29 99 00,+334 93 29 99 00,sales@servotel-nice.fr,http://www.servotel-nice.fr, , ,"Le bien-être est ressenti dès votre arrivée par la qualité de notre accueil. Notre hôtel est idéalement situé au pied des vignobles de Bellet, à proximité de la Promenade des Anglais et de l'arrière pays.",4 étoiles,,7.192401,43.710944,,1,,,,,,,,,,,,,,,
4740770,Hôtel Plaza,12 avenue de Verdun,,,6000,Nice,6088,04 93 16 75 71,+334 93 16 75 71,reservation.plaza@dahotels.com,https://www.hotelplazanice.com/,04 93 16 75 97,+334 93 16 75 97,Le Boscolo Hôtel Plaza jouit d'une situation exeptionnelle au coeur de Nice face à la mer et aux jardins de la coulée verte.,4 étoiles,,7.268165,43.6968,,1,,,,,,,,,,,,,,,
4740796,Hôtel Parisien,10 rue Vernier,,,6000,Nice,6088,04 93 88 77 38,+334 93 88 77 38,reservation@hotel-nice-parisien.com,http://www.hotel-nice-parisien.com, , ,"L’hôtel Parisien est situé en plein centre de Nice dans le quartier Libération, l’un des plus animés de la ville avec son célébre marché pittoresque aux milles saveurs .",2 étoiles,,7.261703,43.707393,,1,,,,,,,,,,,,,,,
4740843,Hôtel Aria,15 avenue Auber,,,6000,Nice,6088,04 93 88 30 69,+334 93 88 30 69,contact@hotel-aria.fr,http://www.hotel-aria.fr,04 93 88 11 35,+334 93 88 11 35,"En plein centre-ville, à quelques pas de la Promenade des Anglais et de la mer, et à la proximité immédiate des commerces et des rues piétonnes, de la place Masséna et de la vieille ville.",3 étoiles,,7.261485,43.700733,,1,,,,,,,,,,,,,,,
4740846,Hôtel Ibis Styles Nice Aéroport Arénas,127 Boulevard René Cassin,,,6000,Nice,6088,04 92 29 44 30,+334 92 29 44 30,h7008@accor.com,http://www.all-seasons-hotels.com,04 92 29 44 31,+334 92 29 44 31,"Face à l'aéroport, cet hôtel est situé au coeur du quartier d'affaires de l'Arenas et à 10 minutes du centre ville de Nice.",3 étoiles,,7.210749,43.668284,,1,,,,,,,,,,,,,,,
4740858,BOSCOLO EXEDRA NICE,12 Bd Victor Hugo,,,6000,Nice,6088,04 97 03 89 89,+334 97 03 89 89,reception@exedranice.boscolo.com,http://www.nice.boscolohotels.com, , ,,5 étoiles,,7.265606,43.699808,,1,,,,,,,,,,,,,,,
4740861,Hôtel Kyriad Nice Stade,27 avenue Auguste Vérola,St Isidore,,6000,Nice,6088,04 92 29 56 56,+334 92 29 56 56,contactkyriad.nicestade@sonicehotels.com,http://www.hotel-nice-stade.com/,04 92 29 56 57,+334 92 29 56 57,"Au pied des collines de Bellet, vous pourrez déguster le ""Lou vin d'Aqui"" et visiter le domaine de Toasc. A quelques kilomètres du Parc Phoenix et de Marineland.",3 étoiles,,7.19414,43.710698,,1,,,,,,,,,,,,,,,
4740882,VILLA SAINT HUBERT,26 Rue Michel Ange,,,6000,Nice,6088,04 93 84 66 51,+334 93 84 66 51,contact@villasainthubert.com,http://www.villasainthubert.com,04 93 84 70 96,+334 93 84 70 96,"Hôtel de charme avec jardin quartier valrose, à 10 mn à pied de la gare et bus n°99 direct de l'aéroport tramway station borriglione.",2 étoiles,,7.261146,43.712356,,1,,,,,,,,,,,,,,,
4740892,NICE SAVOIE,57 Bd René Cassin,,,6000,Nice,6088,04 93 83 18 69,+334 93 83 18 69,nicesavoie@orange.fr,http://www.hotelnicesavoie.fr, , ,"Bienvenue à l'Hôtel Nice Savoie ! Idéalement situé à côté de l'aéroport, à 500 mètres de la mer et à côté du quartier des affaires Nice Arenas.",Sans étoile,,7.222673,43.671109,,1,,,,,,,,,,,,,,,
4740923,Hôtel Park Inn By Radisson Nice,24 rue Costes et Bellonte,,,6000,Nice,6088,04 93 19 34 00,+334 93 19 34 00,sales.nice@parkinn.com,http://www.parkinn.com/airporthotel-nice, , ,"La situation exceptionnelle de l'hôtel Park Inn Nice, proche de l'aéroport et à quelques minutes des plages et du Centre Ville, de la salle de concert Nikaïa et du stade Allianz Riviera en fait le lieu idéal pour votre séjour sur la Côte d'Azur.",4 étoiles,,7.208451,43.667339,,1,,,,,,,,,,,,,,,
4740943,SUEDE (de),18 Av. de Suède,,,6000,Nice,6088,04 93 88 73 73,+334 93 88 73 73,nicehoteldesuede@gmail.com,http://www.hoteldesuedenice.com, , ,"L'hôtel de Suède se situe au cœur de la Zone Piétonne, de ses cafés, restaurants et magasins.",3 étoiles,,7.265437,43.696643,,1,,,,,,,,,,,,,,,
4740957,Splendid Hôtel & Spa Nice,50 boulevard Victor Hugo,,,6000,Nice,6088,04 93 16 41 00,+334 93 16 41 00,info@splendid-nice.com,http://www.splendid-nice.com, , ,Au coeur de Nice: un emplacement unique. La décoration raffinée et le service personnalisé sont consacrés au bien-être de ses hôtes.,4 étoiles,,7.259523,43.698291,,1,,,,,,,,,,,,,,,
4741024,The Deck Hotel by HappyCulture,2 rue Maccarani,,,6000,Nice,6088,04 92 14 40 20,+334 92 14 40 20,bonjour@deck-hotel.com,http://www.hoteldeflore-nice.fr,04 92 14 40 21,+334 92 14 40 21,"The Deck Hotel, membre de HappyCulture Collection, est idéalement situé au centre de Nice à deux pas des rues pietonnes et de la Place Masséna à 150m de la célébre Promenade des Anglais et de la mer.",4 étoiles,,7.26505,43.696923,,1,,,,,,,,,,,,,,,
4741026,Hôtel du Centre,2 rue de Suisse,,,6000,Nice,6088, ,33,contact@hotelducentre-nice.com,http://www.nice-hotel-centre.com,04 93 82 29 80,+334 93 82 29 80,"En plein cœur de Nice, l'Hôtel du Centre se situe à deux pas de la gare SNCF et proche de la place Masséna, la Baie des Anges  au bord  de mer et la Promenade des Anglais, le Vieux Nice et son marché aux Fleurs.",2 étoiles,,7.264516,43.703118,,1,,,,,,,,,,,,,,,
4741036,CAMPANILE NICE CENTRE ACROPOLIS,58 Bd Risso,Acropolis,,6000,Nice,6088,04 93 26 20 60,+334 93 26 20 60,hotel-campanile-nice@wanadoo.fr,http://www.hotel-campanile-nice.fr, , ,"Notre hôtel vous propose des chambres entièrement rénovées : insonorisées et climatisées, équipées de salles de bains complètes avec douche, téléphone, wifi gratuit illimité, télévision avec Canal Satellite (chaînes étrangères).",3 étoiles,,7.281458,43.704475,,1,,,,,,,,,,,,,,,
4741054,Au Picardy Hôtel,10 boulevard Jean Jaurès,,,6000,Nice,6088,04 93 85 75 51,+334 93 85 75 51,hotelaupicardy@hotmail.fr,http://www.hotelaupicardy.fr, , ,"Hôtel situé plein centre ville, dos au Vieux-Nice,  sur le site archéologique de la crypte, à 5 mn des plages, 2 mn du palais des congrès Acropolis et du palais des expositions, face au théâtre et musée d'arts modernes.",1 étoile,,7.277785,43.699417,,1,,,,,,,,,,,,,,,
4741060,Hôtel Plaisance,20 rue de Paris,,,6000,Nice,6088,04 93 85 11 90,+334 93 85 11 90,hotelplaisance@wanadoo.fr,http://www.hotelplaisancenice.fr/fr-fr, , ,"L'Hôtel Plaisance situé en plain centre commercial et touristique de Nice, vous propose: ses 34 chambres climatisées, insonorisées, TV écran plat, télephone direct, coffre-fort individuel, bain ou douche, WC, sèche cheveux.",2 étoiles,,7.267065,43.704724,,1,,,,,,,,,,,,,,,
4741074,HOTEL IBIS BUDGET NICE CALIFORNIE LENVAL,58/60 Av. de la Californie,,,6000,Nice,6088,08 92 70 03 76,+338 92 70 03 76,h2075@accor.com,http://www.ibisbudget.com, , ,"L'hôtel est situé à 30 mètres de la plage, 129 chambres pouvant accueillir 1, 2 ou 3 personnes. Dormez malin !",2 étoiles,,7.24091,43.689481,,1,,,,,,,,,,,,,,,
4741091,COMTE DE NICE,29 Rue de Dijon,,,6000,Nice,6088,04 93 88 94 56,+334 93 88 94 56,info@hotelcomtedenice.com,http://www.hotelcomtedenice.com, , ,,2 étoiles,,7.261392,43.708505,,1,,,,,,,,,,,,,,,
4741174,Hôtel Relais Acropolis,20 Boulevard Risso,,,6000,Nice,6088,04 92 00 14 50,+334 92 00 14 50,contact@hotel-relais-acropolis.com,http://www.hotel-relais-acropolis.com,04 92 00 14 51,+334 92 00 14 51,"Hôtel *** situé face au Palais des Congrès et des Expositions ""Acropolis"" au centre de Nice, et à 2 pas de la Vieille Ville. L'établissement réunit tous les atouts pour réussir votre séjour Niçois.",3 étoiles,,7.282202,43.705594,,1,,,,,,,,,,,,,,,
4741202,SPITY HOTEL,3 avenue des Fleurs,,,6000,Nice,6088,04 97 07 26 26,+334 97 07 26 26,contact@spityhotel.com,http://www.spityhotel.com,04 97 07 26 27,+334 97 07 26 27,"Le Hi Hôtel devient Spity Hôtel. Les valeurs de nos établissements et des équipes qui nous accompagnent sont celles de la Famille, de l’Accueil, du « comme à la maison », du cocooning, du service.",4 étoiles,,7.255465,43.697468,,1,,,,,,,,,,,,,,,
4741209,HELVETIQUE,47 Rue de l'Hôtel des Postes,,,6000,Nice,6088,04 93 62 15 55,+334 93 62 15 55,contact@helvetique.com,http://www.helvetique.com, , ,,3 étoiles,,7.270557,43.699191,,1,,,,,,,,,,,,,,,
4741211,Hôtel Ellington,25 boulevard Dubouchage,,,6000,Nice,6088,04 92 47 79 79,+334 92 47 79 79,info@ellington-nice.com,http://www.ellington-nice.com, , ,"Situé en plein centre de Nice, à proximité de la mer, des quartiers commercants et du centre des congrès Acropolis, l'hôtel Ellington**** propose ses 103 chambres, récemment rénovées.",4 étoiles,,7.271129,43.701592,,1,,,,,,,,,,,,,,,
4741300,L'Alcôve Hôtel,12 Rue Andrioli,,,6000,Nice,6088,04 93 86 81 00,+334 93 86 81 00,lalcovehotel@gmail.com,https://www.alcovehotelnice.com/,04 93 97 27 17,+334 93 97 27 17,"Une adresse pleine de charme et de modernité, entièrement rénovée en 2018, propice à la détente à seulement 150m de la Promenade des Anglais et de ses plages.",3 étoiles,,7.254012,43.695962,,1,,,,,,,,,,,,,,,
4741320,ASTON LA SCALA,12 Avenue Félix Faure,,,6000,Nice,6088,04 92 17 53 00,+334 92 17 53 00,reservation@grandhotelaston.com,http://www.hotel-aston.com, , ,"Face au Vieux Nice et à la Place Masséna, à 5 minutes des plages, des boutiques de luxe et du Casino, vous dominez les jardins de la nouvelle Promenade du Paillon, les collines niçoises et la Méditerranée",4 étoiles,,7.272186,43.697942,,1,,,,,,,,,,,,,,,
4741322,VILLA VICTORINE,11 rue du Docteur Emile Roux,,,6000,Nice,6088,04 93 83 10 51,+334 93 83 10 51,info@hotel-villa-victorine.com,http://www.hotel-villa-victorine.com, , ,,2 étoiles,,7.225493,43.676006,,1,,,,,,,,,,,,,,,
4741369,Hôtel Azuréa,31 Rue Paganini,,,6000,Nice,6088,04 92 00 08 50,+334 92 00 08 50,contact@hotelazurea.com,http://www.hotel-azurea.com, , ,"Situé en plein coeur de Nice, l’hôtel Azuréa vous accueille dans une atmosphère chaleureuse.",3 étoiles,,7.263786,43.704174,,1,,,,,,,,,,,,,,,
4741425,ALBERT 1ER,4 Av. des Phocéens,,,6000,Nice,6088,04 93 85 74 01,+334 93 85 74 01,hotel-albert-1@wanadoo.fr,http://www.hotel-albert-1er.com, , ,"Fondé au début des années 1930, l’hôtel Albert 1er a traversé le XX siècle en accueillant une clientèle en provenance du monde entier à la découverte des charmes de la Côte d’Azur. L'hôtel a été entierement rénové.",3 étoiles,,7.269259,43.695808,,1,,,,,,,,,,,,,,,
4741434,Hôtel de France,58 Rue de France,,,6000,Nice,6088,04 93 88 38 61,+334 93 88 38 61,hoteldefrancenice@hotmail.fr,http://www.hoteldefrancenice.com,04 93 82 97 94,+334 93 82 97 94,"A 100 mètres de la plage, derrière le prestigieux hôtel Negresco, sur la rue de France, l'hôtel de France vous accueille dans une ambiance chaleureuse et Niçoise.",2 étoiles,,7.257824,43.695528,,1,,,,,,,,,,,,,,,
4741439,MAGNAN,1 Av. de la Californie-Square Gén. Ferrié,,,6000,Nice,6088,04 93 86 76 00,+334 93 86 76 00,info@hotelmagnan-nice.com,http://www.hotelmagnan-nice.com,04 93 44 48 31,+334 93 44 48 31,"Idéalement situé sur la Promenade des Anglais, l'hôtel Magnan vous offre une vue imprenable sur la Baie des Anges. Tout en dégustant votre petit déjeuner sur votre balcon face à la mer, vous pourrez profiter des rayons du soleil de la Côte d'azur.",Sans étoile,,7.211361,43.687748,,1,,,,,,,,,,,,,,,
4741459,HOTEL 64 NICE,64 Avenue Jean Médecin,,,6000,Nice,6088,04 93 92 24 55,+334 93 92 24 55,contact@hotel64nice.com,http://www.hotel64nice.com,04 93 13 42 53,+334 93 13 42 53,,4 étoiles,,7.267076,43.702237,,1,,,,,,,,,,,,,,,
4741470,Hôtel 66 Nice,6 rue de Belgique,,,6000,Nice,6088,33 (0)4 22 13 12 66,+333 (0)4 22 13 12 66,contact@hotel66nice.com,http://66.nicehotels365.com/fr/, , ,L'hôtel de luxe 4 étoiles 66 Nice offre des chambres insonorisées en centre-ville.,4 étoiles,,7.264511,43.704593,,1,,,,,,,,,,,,,,,
4741489,Hôtel Holiday Inn Nice Centre,20 boulevard Victor Hugo,,,6000,Nice,6088,04 97 03 22 10,+334 97 03 22 10,reservation@holinice.com,http://www.holidayinn.com/nicefrance, , ,"A 5 min de la mer, Hôtel d'architecture contemporaine au décor raffiné totalement refait à neuf en 2012. 131 chambres spacieuses, modernes et claires, climatisées et insonorisées, accès Wifi.",4 étoiles,,7.2646,43.699478,,1,,,,,,,,,,,,,,,
4741504,Hôtel Nice Excelsior,19 avenue Durante,,,6000,Nice,6088,04 93 88 18 05,+334 93 88 18 05,contact@excelsiornice.com,http://www.excelsiornice.com,04 93 88 38 69,+334 93 88 38 69,"L'hôtel Nice Excelsior est un hôtel de tradition de 1898, vous apprécierez particulièrement son architecture et sa décoration. Situé en plein centre de Nice dans un quartier calme, à proximité de la gare.",4 étoiles,,7.26247,43.70341,,1,,,,,,,,,,,,,,,
4741506,LEPANTE,6 Rue de Lépante,,,6000,Nice,6088,04 93 62 20 55,+334 93 62 20 55,reservation@hotellepante.com,http://www.hotellepante.com, , ,"Hôtel particulier de 1915 de style ""Belle Epoque"" rénové en 2006.",2 étoiles,,7.270661,43.703338,,1,,,,,,,,,,,,,,,
4741518,AZUR,311 Bis Promenade des Anglais,,,6000,Nice,6088,04 93 83 80 54,+334 93 83 80 54,hotelazur@yahoo.fr, ,04 93 83 81 03,+334 93 83 81 03,"L'Hôtel Azur vous accueille au cœur de Nice, sur la promenade des Anglais, à seulement 50 mètres de la plage. Il propose des chambres climatisées dotées d'un balcon et d'une connexion Wi-Fi gratuite.",2 étoiles,,7.230561,43.679931,,1,,,,,,,,,,,,,,,
4741524,Hôtel Première Classe Nice,385 Promenade des Anglais,,,6000,Nice,6088,04 93 71 72 13,+334 93 71 72 13,nice@premiereclasse.fr,http://www.premiereclasse.com/fr/hotels/premiere-classe-nice-promenade-des-anglais, , ,"Notre hôtel vous permet de profiter d’une situation exceptionnelle, à proximité de l’aéroport et de l’autoroute A8 et à quelques minutes du front de mer.",1 étoile,,7.222196,43.669753,,1,,,,,,,,,,,,,,,
4741821,Hôtel Avocado,Quartier du Peyron,,,6640,Saint-Jeannet,6122,04 93 58 88 79,+334 93 58 88 79,contact@avocado-hotel.com,http://www.hotellafontainedupeyron.fr, , ,"Avocado c'est un hôtel à taille humaine pour vos voyages d'affaires. Avocado c'est aussi un hôtel pour prolonger vos soirées et ne pas reprendre la route, un hôtel pour accueillir vos amis, vos familles et tous les voyageurs venus à la porte des Baous.",2 étoiles,,7.143588,43.748294,,1,,,,,,,,,,,,,,,
4741931,COMFORT HOTEL GALAXIE,39 Av. du Mal Juin-Cap 3000,,,6700,Saint-Laurent-du-Var,6123,04 93 07 73 72,+334 93 07 73 72,hotelgalaxie@wanadoo.fr,http://www.stlaurentduvar.comfort-hotel.fr, , ,"Séjournez au Comfort Hotel Galaxie, idéalement situé à 3 km de l’aéroport, à 2 minutes de l'accès autoroutier (A8) et des plages.",3 étoiles,,7.190273,43.673384,,1,,,,,,,,,,,,,,,
4741949,Novotel Nice Aéroport Cap 3000,40 avenue de Verdun,,,6700,Saint-Laurent-du-Var,6123,04 93 19 55 55,+334 93 19 55 55,h0414@accor.com,http://www.novotel.com/fr/hotel-0414-novotel-nice-aeroport-cap-3000/index.shtml, , ,"A 100 m du bord de mer et de la plage, le Novotel Nice Aéroport Cap 3000 est un hôtel 4 étoiles qui dispose d'une navette gratuite (Aéroport Nice Côte d'Azur à 5 mn) et convient parfaitement pour un voyage d'affaires ou un séjour à Nice à 2 ou en famille.",4 étoiles,,7.194939,43.65889,,1,,,,,,,,,,,,,,,
4741960,Hôtel Holiday Inn Nice Saint-Laurent-du-Var,167 Promenade des Flots Bleus,Port Saint-Laurent,,6700,Saint-Laurent-du-Var,6123,04 93 14 80 00,+334 93 14 80 00,resort@wanadoo.fr,http://www.ihg.com/holidayinn/hotels/fr/fr/nice/nceab/hoteldetail, , ,"Face à la Méditerranée l'hôtel bénéficie d'une situation exceptionnelle,124 Chambres spacieuses dotées de terrasses offrant une vue splendide sur la mer ou les montagnes. Restauration aux saveurs provençales, plage privée de sable fin. Free shuttle.",4 étoiles,,7.186971,43.657872,,1,,,,,,,,,,,,,,,
4742009,RELAIS DE LA CAYOLLE,Route des Grandes Alpes,Estenc,,6470,Entraunes,6056,04 93 05 51 33,+334 93 05 51 33, ,http://www.hotel-de-la-cayolle-randonnee-06.fr,04 93 05 51 33,+334 93 05 51 33,"Auberge de montagne, familiale, située sur la route des grandes alpes, aux portes du Parc National du Mercantour à 1800 m d'altitude. Sa capacité d'hébergement est de 32 personnes.",2 étoiles,,6.753191,44.234917,1800,1,,,,,,,,,,,,,,,
4742316,Hôtel Au Relais d'Auron,18 avenue des Blavets,,,6420,Saint-Sauveur-sur-Tinée,6129,04 93 02 00 03,+334 93 02 00 03,aurelaisdauron@wanadoo.fr,https://www.aurelaisdauron.fr,04 93 02 06 69,+334 93 02 06 69,"À Saint-Sauveur-sur-Tinée, l'établissement Au Relais d'Auron propose un hébergement indépendant ainsi qu'un restaurant, un bar et une terrasse.",1 étoile,,7.105976,44.082491,,1,,,,,,,,,,,,,,,
